,title,body
10,"
			슈퍼주니어, 스캔들 해프닝 김희철 '제외'→해외투어 공항 '인증' [★SHOT!]
		","

이미지 원본보기
[OSEN=김수형 기자] 슈퍼주니어 멤버 이특이 콘서트 후 공항에서 인증샷을 공개했다. 6일인 오늘, 슈퍼주니어 이특이 개인 인스타그램 계정을 통해 ""공항""이란 짧은 글과 함께 사진을 게재했다. 공개된 사진 속에서 이특은 멤버 최시원, 동해, 은혁, 려욱 등과 함께 V자를 취하며 포즈를 위하고 있다. 슈퍼주니어 멤버들은 도쿄에서 진행된 SM콘서트 'SM TOWN LIVE 2019 IN TOKYO'를 마치고 6일인 오늘 오후 귀국한 것으로 알려졌다.  무엇보다 오늘 아침부터 스캔들 해프닝이 벌어진 멤버 김희철의 모습은 보이지 않아 눈길을 끈다. 슈퍼주니어 김희철과 트와이스 모모가 2년이라는 구체적인 열애 기간까지 언급되며 스캔들에 휩싸였다. 하지만 두 사람은 친한 선후배 사이일 뿐이라며 열애설은 3시간 만에 해프닝으로 일단락됐다.  /ssu0818@osen.co.kr[사진] '이특 인스타그램' 캡쳐 


				enter.read.font.util.init();
			

"
11,"
			잔나비, 단독 콘서트 초스피드 완판..올림픽홀 2회 공연 전석 매진
		","

이미지 원본보기
[OSEN=지민경 기자] 그룹사운드 잔나비의 단독 콘서트 티켓이 전석 매진됐다.6일 오후 온라인 예매 사이트 인터파크티켓을 통해 오픈된 잔나비의 단독 콘서트 ‘잔나비 판타스틱 올드패션드 리턴즈!(잔나비 Fantastic old-fashioned returns!)’ 전회차 티켓은 예매 시작과 동시에 전석 매진을 기록했다.최근 현대카드 주최 콘서트 ‘Fools on the Hill’ 개최 당시 티켓 전석을 완판시켰던 잔나비는 올림픽공원 올림픽홀에서 총 2회로 진행되는 이번 콘서트까지 초고속 매진시키며 ‘믿고 보는 공연 강자’다운 저력을 발휘했다.잔나비는 소속사 페포니뮤직을 통해 “더 열심히 준비해서 보내주신 성원에 꼭 보답하겠습니다. 정말 감사합니다”라고 매진 소감을 전했다.이번 콘서트는 지난 2017년 12월 개최한 연말 콘서트 '판타스틱 올드패션드 송년회' 이후 잔나비가 약 1년 8개월 만에 ‘판타스틱 올드패션드’라는 타이틀로 진행하는 단독 공연이다. 이전보다 한층 더 업그레이드된 역대급 콘셉트, 풍성하고 화려해진 무대가 관객들을 매료시킬 전망이다.한편, 잔나비의 단독 콘서트 ‘판타스틱 올드패션드 리턴즈!’는 오는 8월 31일과 9월 1일 양일간 서울 송파구 올림픽공원 올림픽홀에서 개최된다./mk3244@osen.co.kr[사진] 페포니뮤직 제공


				enter.read.font.util.init();
			

"
12,"
			[ASL] 조기석, 뚝심으로 몰아치면서 2-1 리드...4강 '눈 앞'
		","

이미지 원본보기
[OSEN=강남, 고용준 기자] 한 박자 늦은 타이밍의 뮤탈리스크 견제에 피해는 누적됐지만 흔들리지 않았다. 조기석이 뚝심있는 플레이로 ASL 8강전 3세트를 잡아내면서 통산 두 번째 4강 진출까지 단 1승만을 남겨뒀다. 조기석은 6일 오후 서울 대치동 프릭업스튜디오에서 열린 'ASL 시즌8' 김성대와 8강전 3세트서 메카닉 한 방 러시를 성공시키면서 2-1로 앞서나갔다. 초반 분위기는 김성대가 주도했다. 소수의 뮤탈리스크를 보여준 김성대는 일꾼을 불린 뒤 뮤탈리스크를 확보하면서 조기석의 앞마당에 지속적으로 타격을 입혔다. 피해가 누적되던 조기석이 골리앗으로 성큰 콜로리 1기에 의존하던 김성대의 앞마당에 공격을 들어갔으나 공격이 막히면서 코너에 몰렸다. 그러나 조기석의 뚝심이 결국 승부를 갈랐다. 조기석은 일꾼 피해에도 불구하고, 기어코 한 방 병력을확보하는데 성공했다. 사이언스베슬과 탱크-골리앗 메카닉 부대를 대동해 진출에 나선 조기석은 김성대의 주력군을 궤멸시키면서 항복을 받아냈다. ◆ ASL 시즌8 8강 2회차▲ 김성대 1-2 조기석1세트 김성대(저그, 3시) [트라이포드] 조기석(테란, 11시) 승2세트 김성대(저그, 7시) 승 [네오 그라운드 제로] 조기석(테란, 11시) 3세트 김성대(저그, 12시) [네오 실피드] 조기석(테란, 4시)scrapper@osen.co.kr


				enter.read.font.util.init();
			

"
13,"
			'하트2' 김현우, 음주운전 논란 후에도 '관심↑'‥여전히 'HOT' 미남 [★SHOT!]
		","

이미지 원본보기
[OSEN=김수형 기자]'하트시그널2' 출신 김현우가 음주운전 논란 후 근황을 전해 눈길을 끌고 있다. 6일인 오늘, '하트시그널2' 출신이자 셰프기도 한 김현우가 개인 인스타그램 계정을 통해 사진을 게재했다. 공개된 사진 속에서 김현우는 흑백컬러 분위기 속에서 카리스마 넘치는 눈빛으로 카메라를 향해 바라보고 있다. 이를 본 팬들은 ""왜이렇게 잘생겼는지 아는 사람"", ""메시야 웨이팅 길어도 꼭 가고 싶다""면서 현재 김현우가 운영중인 식당이름을 언급하며 뜨겁게 호응했다. 한편, 김현우는 이태원에서 일식당을 운영하는 오너 셰프로, 과거 패션지 에디터로 활동한 바 있다. 지난해에는 6월에 종영한 채널A 연애 리얼리티 '하트시그널2'에 출연해 등장하자마자 훈훈한 외모와 시크한 매력으로 수많은 여성팬들에게 큰 인기를 얻었다.하지만 그 것도 잠시, 4개월이 지난 10월 음주운전으로 적발된 사실이 뒤늦게 알려지며 논란에 휩싸였으며서울중앙지법 형사항소5부(부장판사 한정훈)는 지난 5월 3일 도로교통법 위반(음주운전) 혐의로 기소된 김현우에 대한 항소심에서 1심과 같은 벌금 1000만원을 선고했다. 이러한 논란 후에도 최근 그의 근황에 대해 많은 팬들의 관심은 여전히 쏠리고 있다. /ssu0818@osen.co.kr[사진] '김현우 인스타그램' 캡쳐 


				enter.read.font.util.init();
			

"
14,"
			엑스원 데뷔 첫 쇼콘, 티켓 오픈 동시에 고척돔 전석 매진
		","

이미지 원본보기
[OSEN=지민경 기자] 신인 보이그룹 X1(엑스원:한승우, 조승연, 김우석, 김요한, 이한결, 차준호, 손동표, 강민희, 이은상, 송형준, 남도현)의 데뷔 첫 ‘프리미어 쇼콘’이 선예매 티켓 오픈만으로 전석 매진을 기록했다.6일 오후 온라인 예매사이트 인터파크 티켓에서 X1의 ‘프리미어 쇼콘(Premier Show-Con, 이하 데뷔 쇼콘)’의 팬클럽 선예매 티켓 예매가 단독으로 진행됐다.이미지 원본보기
이날 X1의 데뷔 쇼콘은 공식 팬클럽 회원에 한해 선예매 티켓이 먼저 오픈됐고, 티켓 오픈과 동시에 고척 스카이돔 전석이 매진됐다.한편, 신인 보이 그룹 X1은 오는 27일 오후 8시 서울 고척 스카이돔에서 쇼케이스와 콘서트가 결합된 ‘프리미어 쇼콘(Premier Show-Con)’을 개최한다. 이와 함께 첫 번째 미니앨범 ‘비상 : QUANTUM LEAP(비상 : 퀀텀 리프)’으로 데뷔한다. /mk3244@osen.co.kr[사진] 스윙엔터테인먼트 제공


				enter.read.font.util.init();
			

"
15,"
			""韓영화 62년, 계속 하고파""..'FM음악영화' 안성기 밝힌 '사자'[종합]
		","

이미지 원본보기
  ‘FM영화음악 정은채입니다’ 방송화면 캡처[OSEN=김보라 기자] 배우 안성기(68)가 “한국영화를 더 오래 하고 싶다”는 바람을 밝혔다.안성기는 6일 오후 생방송된 MBC FM4U ‘FM영화음악 정은채입니다’에 출연해 데뷔 후 영화계에서 활동해온 순간들부터 현재 상영 중인 영화 ‘사자'(감독 김주환, 제공배급 롯데, 제작 키이스트)에 대한 이야기를 전했다. 안성기는 한 청취자로부터 차분한 성격의 비결이 무엇이냐는 질문을 듣고 “영화 속에서 사고를 많이 치고 있다(웃음)”고 농담한 뒤 “왜 저라고 화가 안 나겠나. 순간적으로 화를 내기보다 한 번 멈칫하는 순간이 있다. 그러면 화가 완화되고 상대방의 입장을 생각하면서 그럴 수 있겠다 싶다. 내가 참자는 생각이 든다”고 차분한 성격을 전했다.이미지 원본보기
  ‘FM영화음악 정은채입니다’ 방송화면 캡처안성기는 MBC AM 심야라디오 ‘0시의 플랫폼’의 DJ를 맡아 진행한 경험이 있다. 이에 그는 “당시엔 녹음을 많이 했는데 6개월의 시간이 너무 좋았다. 음악을 듣고 청취자들과 얘기 나누는 시간이 참 좋았다”면서 “라디오 스튜디오도 너무 좋았다”라고 라디오에 대한 애정을 드러냈다.안성기가 주연을 맡은 ‘사자’는 격투기 챔피언 용후(박서준 분)가 구마 사제 안신부(안성기 분)를 만나 세상을 혼란에 빠뜨린 강력한 악 지신(우도환 분)에 맞서는 이야기를 그린다.안성기는 ‘사자’에 대해 ""구마를 하는 영화인데 형식이 다르다. 격투기 챔피언이 사제와 함께 악령을 퇴치하는 얘기”라며 “기존 영화와 달리 색다르다. 재미있게 볼 수 있는 영화”라고 소개했다.이미지 원본보기
  ‘FM영화음악 정은채입니다’ 방송화면 캡처안신부를 소화한 그는 오랜만에 사제복을 입은 것에 대해 “예전에 신부님 역을 한 적이 있다”며 “영화 ‘퇴마록’에서는 신부였지만 ‘사자’와는 다르다. 이번엔 액션도 있고 제가 라틴어도 많이 외웠다.(웃음) 재미도 있었지만 힘도 많이 들었다”고 비교했다.‘사자’에서 안신부 역을 맡은 것에 대해 “김주환 감독님이 시나리오를 가져왔을 때부터 ‘안신부'라고 적혀 있었다. (제 성과 같아)기분이 너무 좋았는데 재미있게 잘 읽었다”며 “안신부는 매력이 있는 역할이다. 구마를 멋지게 하지만 그 이후 모습이 배우로서 제가 다양한 매력을 보여줄 수 있겠다 싶었다”고 했다.정은채가 “제가 시사회 때 몰래 가서 재미있게 봤다. 라틴어가 강렬했다”고 하자, “작년 4~5월에 시나리오를 받았는데 라틴어가 제법 많았다.(웃음) 그래서 김주환 감독님이 제가 대사를 빨리 외울 수 있게 라틴어 선생님을 정해줬다. 촬영 기간 내내 외웠다. (첫 촬영부터)11월까지 한 6개월 동안 외우면서 연습했다. 쉬는 시간마다 매일 외웠다. 지금 후유증이 있는데, 보통 영화가 끝나면 사라지나, 촬영이 끝난 현재까지도 중얼중얼 속으로 라틴어를 외우고 있다”고 전했다.이미지 원본보기
  ‘FM영화음악 정은채입니다’ 방송화면 캡처이어 안성기는 “제가 라틴어 선생님에게 ‘R발음이 안 된다’고 했다. 제가 하는 라틴어가 일반적인 라틴어와 조금은 다를 거다.(웃음) 최우식 씨는 발음이 좋아서 ‘R’ 발음을 잘한다. 저는 힘 있게 몰아 부쳤다.(웃음)”고 겸손한 어투로 말했다.후배 박서준과 우도환에 대해 “(저와 연기하는 게)처음엔 분명 부담스러워할 것 같았다. 제가 두 사람의 아버지보다 나이가 많을 거다. 그래서 부담을 떨쳐주기 위해 제가 먼저 다가갔다”고 친해진 과정을 회상했다.이어 그는 “(두 후배가)‘선생님’이라고 부르기 전에 ‘선배라고 불러라’고 했다. 그래서 한결 더 편안해졌다”며 “얘기도 제가 더 먼저 했다. 편안해지며 서로 연기 호흡이 잘 맞았다. 호흡이 맞아서 연기가 즐거웠다”고 칭찬했다.이미지 원본보기
  ‘FM영화음악 정은채입니다’ 방송화면 캡처안성기는 지난 1957년 영화 ‘황혼열차’(감독 김기영)로 데뷔했다. 안성기는 “한국영화에 62년을 있었으니 오래 했다. 근데 저는 여기서 끝이 아니고 계속 하고 싶다. 이제 시작이다”라며 “올 초 기자협회에서 공로상을 받았다. 최근에 제 영화가 뜸해서 상을 받으며 ‘I'll be back. 다시 돌아오겠다’고 했다. 앞으로도 열심히 할 생각이다. 많이 사랑해달라”고 당부했다.한편 안성기는 한국배우 중에서 가장 오랜 시간 인기와 영향력을 누렸으며, 연기력으로도 좋은 평가를 받고 있다. 화려한 커리어 만큼이나 '흑역사'가 없는 것으로도 유명한데, 병역문제에서도 매우 모범적이다. 장교의 신분으로 병역을 이행했기 때문. 안성기는 “일이 없을 땐 주로 집에 있다. 운동도 매일 하는데, 집안 청소도 제가 맡아서 하는 편이다. 한 시간 정도 걸린다”는 일과를 전했다. 이어 “마트에 갈 때는 마스크 없이 그냥 다녀서 그런지 많이 알아보시는 거 같다”고 밝혔다. / watch@osen.co.kr[사진] ‘FM영화음악 정은채입니다’ 방송화면 캡처


				enter.read.font.util.init();
			

"
16,"
			'비디오스타' 정준하, 신인 박나래? 방청객? 백댄서? ""정말 인상 깊었다"" [Oh!쎈 리뷰]
		","

이미지 원본보기
[OSEN=김예솔 기자] 정준하가 신인 시절의 박나래를 떠올렸다. 6일에 방송된 MBC에브리원 '비디오스타'에서는 '무한 업데이트 특집'에서는 정준하, 테이, 강홍석, 최재림이 출연해 눈길을 끌었다. MC박소현은 ""2년 전에 몸짱특집으로 남궁민, 권상우와 함께 출연한다고 했다. 약속을 반만 지켰다""고 말했다. 이에 정준하는 ""내가 몸짱이 되면 나오겠다""고 말해 웃음을 자아냈다. 정준하는 ""박나래의 신인 시절을 잊을 수 없다""며 ""'세바퀴'에 나갔는데 내 뒷자리에 앉아 있었다. MC들이 잘 받아주지 않았는데도 굉장히 열심히 했다""며 ""방청객 같았다""고 말해 눈길을 끌었다. 박나래도 당시를 떠올리며 ""정말 열심히 했다""고 말했다. 박나래는 ""'무한도전'에서 '무인도 서바이벌'에서 박휘순씨가 댄스신고식을 한 적이 있다. 인천까지 가서 백댄서를 했다""고 말했다. 이에 정준하는 ""너무 오래돼서 기억이 나지 않는다""고 말했다.이에 박나래는 ""'세바퀴'때도 나를 방청객으로 알고 '무한도전'때도 나를 백댄서로 아시는 것 같다""고 말해 주위를 웃음바다로 만들었다./hoisoly@osen.co.kr [사진 : MBC에브리원 '비디오스타' 방송캡쳐] 


				enter.read.font.util.init();
			

"
17,"
			'웰컴2' 정지훈, 하루아침에 임지연 '남편+애아빠' 됐다 [Oh!쎈 리뷰]
		","

이미지 원본보기
[OSEN=김수형 기자]  '웰컴2라이프'에서 정지훈이 평행세계로 빨려들어와 혼란스러워했다. 6일 방송된 MBC 월화드라마 '웰컴2라이프(연출 김근홍, 심소연,극본 유희경)'에서 사고 후 의식을 깬 재상(정지훈 분)은 ""왜 난 천국에 왔지?""라며 혼란스러워했다. 특히 자신이 잠옷을 입은 모습이 깜짝, 급기야 시온(임지연 분)이 방안으로 들어와 ""여보야""라고 말해 재상을 더욱 깜짝 놀라게 했다.  방안에는 결혼사진까지 걸려있었고, 시온이 결혼 생활 6년 째라고 하자 ""너랑 나랑 6년이나 같이 살았다고?""라며 현실을 믿을 수 없어했다.  재상은 ""이게 어떻게 된 일이지? 왜 나한테 ? 이건 꿈일 거야""라며 혼란, 하지만 이내 딸 보나까지 ""아빠""라고 달려와 안겼고 재상은 꿈이 아니란 사실을 알아채곤 잠옷바람으로 차를 타고 도망쳤다. 재상은 ""대체 어떻게 돌아가고 있는 거야?""라고 말하며 자신이 근무했던 회사로 찾아갔다. 한편,  '웰컴2라이프'는 오로지 자신의 이득만 쫓던 악질 변호사가 사고로 평행 세계에 빨려 들어가, 강직한 검사로 개과천선해 펼치는 로맨틱 코미디 수사물을 그린 드라마다./ssu0818@osen.co.kr[사진] '웰컴2라이프' 방송화면 캡쳐  


				enter.read.font.util.init();
			

"
18,"
			[ASL] '집념의 저그' 김성대, 조기석 꺾고 데뷔 첫 개인리그 4강(종합)
		","

이미지 원본보기
[OSEN=강남, 고용준 기자] 생애 첫 염원하는 집념과 승부욕은 가히 놀라웠다. 김성대가 조기석과 풀세트 접전 끝에 짜릿한 승전보를 울리면서 생애 첫 개인리그 4강 진출에 성공했다. 김성대는 6일 오후 서울 대치동 프릭업스튜디오에서 열린 'ASL 시즌8' 조기석과 8강전서 엎치락 뒤치락하는 풀세트 혼전 끝에 3-2로 승리했다. 이로써 김성대는 데뷔 이후 처음으로 4강행 티켓을 거머쥐었다. 출발은 조기석이 좋았다. 벌처와 레이스로 끊임없이 김성대에게 타격을 입히면서 무난하게 1세트 '트라이포드'서 득점에 성공했다. 김성대는 지속적으로 몰려드는 조기석의 견제에 병력과 일꾼을 확보하지 못하면서 무력하게 무너졌다. 그러나 저그의 강자답게 김성대도 확실히 저력이 있었다. 2세트 '네오 그라운드 제로'에서 초반 유리함을 굳히지 못하고, 위기를 맞은 김성대는 디파일러의 다크스웜으로 난전을 유도하면서 승부를 1-1 원점으로 돌렸다. 여세를 몰아 3세트 '네오 실피드'에서도 초반 분위기는 김성대가 주도했다. 한 박자 늦은 뮤탈리스크 견제로 조기석의 앞마당을 집요하게 흔들면서 피해를 누적시켰다. 하지만 한 번의 반전이 더 기다리고 있었다. 악착같이 버텨내던 조기석이 메카닉 한 방 러시로 김성대의 주력군을 궤멸시키면서 세트스코어를 2-1로 달아나는데 성공했다. 4세트 '신 피의 능선'은 조기석의 앞마당에서 손에 땀을 쥐는 공방전이 계속됐다. 뮤탈리스크에 지상군을 혼합해 밀고들어오는 김성대와 골리앗과 벌처의 마인에 의지해 수비에 나선 조기석의 먹고 먹히는 혼전이 이어졌다. 앞마당을 들어올리는 위기 속에서 조기석이 결국은 김성대의 공세를 견뎌내면서 앞마당 활성화에 성공했다. 시즈 탱크와 벙커를 추가해 수비선을 단단하게 만들어낸 조기석은 김성대의 드롭까지 방어하면서 공세로 전환했다. 사이언스 베슬의 디펜시브 매트릭스를 시즈 탱크에 걸면서 김성대가 벼랑 끝까지 밀렸다. 하지만 승부는 그대로 끝나지 않았다. 김성대가 앞선 드롭으로 사이언스 퍼실리티를 파괴하면서 조기석의 사이언스 베슬의 이레디에이트 업데이트가 완료되지 않았다. 뮤탈리스크의 카운터라고 할 수 있는 이레디에이트가 없자 김성대는 활개를 칠 수 밖에 없었다. 김성대는 조기석의 병력을 정리하면서 승부를 마지막 5세트까지 끌고 갔다. 기나긴 여정의 마침표는 김성대가 찍었다. 동점을 허용한 조기석이 5세트 '블록 체인'서 회심의 벙커링으로 승부수를 띄웠지만, 김성대가 극적으로 조기석의 공격을 막아내면서 반전의 기회를 잡았다. 저글링 반격으로 조기석에게 심대한 타격을 입힌 김성대는 뮤탈리스크로 쐐기를 박으면서 생애 첫 4강 진출의 쾌거를 달성했다. ◆ ASL 시즌8 8강 2회차▲ 김성대 3-2 조기석1세트 김성대(저그, 3시) [트라이포드] 조기석(테란, 11시) 승2세트 김성대(저그, 7시) 승 [네오 그라운드 제로] 조기석(테란, 11시) 3세트 김성대(저그, 12시) [네오 실피드] 조기석(테란, 4시) 승4세트 김성대(저그, 1시) 승 [신 피의 능선] 조기석(테란, 7시) 5세트 김성대(저그, 1시) 승 [블록 체인] 조기석(테란, 7시)scrapper@osen.co.kr 


				enter.read.font.util.init();
			

"
19,"
			'한밤' 강다니엘♥︎지효, 힘들 때마다 힘돼줬다..'오작교'는 임슬옹
		","

이미지 원본보기
[OSEN=김보라 기자] 아이돌 가수 강다니엘과 트와이스 지효가 올해 초부터 사랑을 키우기 시작했다.6일 오후 방송된 SBS 연애프로그램 ‘본격 연애 한밤’에서는 강다니엘과 지효의 열애가 보도됐다.두 사람이 교제를 시작한 시기는 올해 초. 엠넷 '프로듀스 101' 시즌2에서 센터를 차지한 강다니엘의 솔로 데뷔가 미뤄지며 소속사와 갈등을 겪었는데, 그의 힘든 순간마다 지효가 힘이 되어줬다고 한다. 특히 최근 열린 강다니엘의 솔로 앨범 쇼케이스가 끝나고, 지효가 직접 그를 찾아가 강다니엘의 앞날을 응원해줬다고 한다.또한 이달 1일 부산과 서울에서 각각 스케줄을 소화한 강다니엘과 지효. 피곤할 법도 하지만 두 사람은 모자와 마스크를 쓰고 한남동의 한 빌라에서 비밀 데이트를 했다.두 사람의 오작교는 가수 임슬옹이다./ watch@osen.co.kr[사진]  ‘본격 연애 한밤’ 방송화면 캡처


				enter.read.font.util.init();
			

"
