title,body
"구미대, 초등학생 대상 SW교육(코딩) 체험 캠프 진행","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 문수빈 기자]  구미대학교는 최근 관내 초등학교 6학년을 대상으로 '2019 구미시 초등학생 SW교육(코딩) 체험 캠프'를 열었다고 8일 밝혔다. 이번 체험 캠프는 수준·단계별 SW(소프트웨어)교육을 제공해 SW에 대한 지속적인 흥미와 관심을 유도하고, 4차 산업혁명을 대비한 컴퓨팅 사고력(Computational Thinking)을 갖춘 '미래형 창의 인재' 양성을 위해 마련됐다. 이번 캠프를 주최한 구미시가 교육비 전액을 지원했다. 구미교육지원청은 교육생 선발을 위해 관내 6개교를 대상으로 150명을 사전 선발했다.  선발된 학생은 8일부터 오는 18일까지 3기(1기 8.8~9, 2기 8.12~13, 3기 8.17~18)로 나눠 기수별 2일간의 일정으로 구미대와 신평동 융합캠퍼스에서 교육을 받는다. 특히 이번 캠프는 길찾기 보드게임, 햄스터 로봇 미션수행 등 학생의 수준을 고려한 맞춤형 프로그램으로 구성했다. 생소한 컴퓨터 프로그래밍 언어를 재밌게 익히고 실습을 통해 코딩에 대한 이해도와 접근성을 높였다. 주요 프로그램은 △4차산업과 직업의 이해, 언플러그드 컴퓨팅(컴퓨터 없이 컴퓨터 과학의 원리를 배우는 활동) 개요 △개별·그룹 활동으로 길찾기 보드게임 △소프트웨어 코딩 및 알고리즘 개요 △피지컬 컴퓨팅(햄스터 로봇 미션과제) △3D팬 활용 모형만들기 등 다양하다.위세빈(선주초, 6학년) 학생은 ""친구들과 함께 놀면서 미션을 해결하는 활동에 참여했다. 재밌고 즐거운 시간이었다""며 ""기회가 된다면 다음에도 참가할 것""이라고 말했다. 이성칠 구미시 문화체육관광국장은 ""2015 개정교육과정에 따라 초등학교 SW교육이 의무화되면서 학생과 학부모의 코딩 교육에 대한 관심이 높아지고 있다""면서 ""이번 체험 캠프를 통해 학생이 소프트웨어 기초 소양을 함양하고 컴퓨팅 사고력을 높여 미래 인재로 성장하길 바란다""고 강조했다.문수빈 기자 ▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
"배재대 항공운항과, 제6회 예비승무원 대회 실시","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 대학경제 권현수 기자]  배재대학교 항공운항과가 8일부터 오는 9일까지 고교생을 대학으로 초청해 '제6회 예비승무원대회'를 연다. 예비승무원 대회는 2020학년도 대입 수시모집을 앞두고 배재대가 갖춘 B-747 항공실습실(Mock-UP)에서 객실 서비스 시연·체험을 진행한다.전국에서 모인 고교생은 항공기 비상상황 대비 안전교육, 신입생 수시모집 대비 모의 면접 등 다양한 교육과정을 체험한다.특히 재학생과 Q&A 시간을 갖고 합격 방법, 대학 생활 전반에 관해 알려주는 시간도 가진다. 항공운항과 교수진은 배재대가 보유한 셀프뷰 면접시스템을 활용해 모의 면접을 여는 등 실질적 도움을 줄 예정이다.정희용 학과장은 ""승무원을 꿈꾸는 고교생에게 생동감 넘치는 배재대 항공운항과를 알리고자 예비승무원대회를 준비했다""며 ""폭염 속에서 전공 수련과정을 펼친 재학생에게 감사함을 전한다""고 말했다.한편 지난 2014년 설립돼 두 번째 졸업생을 배출한 배재대 항공운항과는 항공사 객실 승무원 8명을 배출했다. 올해 상반기에도 재학생 3명이 항공사 객실승무원으로 취업했다. 이들은 대한항공, 에어부산, 이스타항공, 플라이강원, 티웨이항공, 에어필립 등 항공사를 비롯해 에어코리아, 신라면세점, 신라호텔, 웨스틴조선호텔 등으로 진출했다.권현수 기자 ▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
"한국쉘석유, 부경대 발전기금 2000만 원 기부","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 대학경제 권현수 기자]  한국쉘석유㈜가 8일 부경대학교에 발전기금 2000만 원을 기부했다. 이날 한국쉘석유㈜ 박용섭 경영지원부장은 부경대 대학본부 6층 대외협력과를 찾아 서동철 대외협력과장에게 학생 장학금으로 써달라며 2000만 원을 전달했다. 한국쉘석유㈜는 매년 부경대에 발전기금을 기부하며 화공, 화학, 기계 분야 우수 인재 양성을 지원하고 있다. 지난 2003년부터 올해까지 기부한 금액은 총 2억 6500만 원에 이른다. 부경대는 이 발전기금을 화공, 화학, 기계 분야 학과의 우수 학생에게 장학금으로 지원할 계획이다. 지금까지 모두 113명의 학생이 이 장학금 혜택을 받았다. 한국쉘석유㈜는 지난 1960년 설립돼 자동차, 선박용 윤활유, 그리스 제품을 생산·판매·수출하고 있다. 글로벌 기업 로열더치쉘(Royal Dutch Shell) 그룹의 계열 회사다.권현수 기자 ▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
"코스피, 10.90p(0.57%) 오른 1920.61 마감, 원/달러 환율 0.4원 내린 1214.9원 마감","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 박계현 기자] 8일 코스피, 서울 외환시장 마감박계현 기자 unmblue@mt.co.kr▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
"[스팟]코스피, 10.90p(0.57%) 오른 1920.61로 마감","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 이태성 기자] 8일 코스피 마감.이태성 기자 lts320@mt.co.kr▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
"[스팟]코스닥, 20.80p(3.68%) 오른 585.44로 마감","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 이태성 기자] 8일 코스닥 마감.이태성 기자 lts320@mt.co.kr▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
"카카오페이지·네이버웹툰, 콘텐츠 공룡 IPO 시장 뜬다","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 김도윤 기자, 황국상 기자] [카카오페이지 이어 네이버웹툰 IPO 선언…뉴미디어 콘텐츠 플랫폼 새 시장 창출 기대감↑]국내 대표적인 뉴미디어 콘텐츠 플랫폼 쌍두마차 네이버웹툰과 카카오페이지가 IPO(기업공개)를 선언했다. '스낵컬처'를 주도하고 있는 두 회사가 자본시장을 통해 나란히 성공 스토리를 쓸 수 있을지 주목된다. 글로벌 시장 활약이 기대되는 국내 콘텐츠 플랫폼 기업의 등장에 공모 시장에서도 기대감이 높아지고 있다.8일 관련업계에 따르면 카카오페이지가 주관사 선정을 마치고 상장을 위한 준비 작업을 진행 중인 가운데 네이버웹툰 역시 IPO 계획을 확정했다. 카카오페이지는 2020년 상장이 예상되고, 네이버웹툰은 2020년 손익분기점 달성 뒤 본격적으로 IPO 준비를 시작할 것으로 전망된다.카카오페이지와 네이버웹툰은 콘텐츠 소비 환경 변화에 따라 가파른 가치 상승이 기대되는 기업이라는 공통점이 있다. 과자를 먹듯 비교적 짧은 5~15분 정도에 문화 콘텐츠를 소비한다는 의미의 스낵컬처 현상의 수혜가 예상되는 대표적 기업이다. 카카오페이지는 웹소설, 네이버웹툰은 웹툰에 보다 경쟁력이 있다는 평가다.카카오페이지는 올해 상반기 NH투자증권과 KB증권을 IPO 주관사로 선정하고 먼저 상장 준비 작업에 돌입했다. 시장에선 이미 1조원 이상의 기업가치가 거론된다. 올해 실적 성장을 바탕으로 내년 IPO를 추진할 경우 더욱 높은 기업가치를 인정받을 것으로 관측된다. 2016년 흑자전환에 성공하며 꾸준한 실적 성장을 이어가고 있다. 네이버웹툰은 글로벌 시장 진출에 적극적이다. 글로벌 웹툰 시장에서 가장 높은 시장 지위를 구축했다는 평가를 받는다. 이미 미국 등 6개 나라에서 웹툰 플랫폼 사업을 벌이고 있다. 이용자수 등에서 카카오페이지보다 앞서는 것으로 파악된다. 올해까지 적자가 예상되는 등 수익 구조 마련 측면에선 카카오페이지보다 느리지만 해외 시장 공략 성과 및 플랫폼 점유율 등을 고려할 때 보다 높은 기업가치를 꾀할 수 있다는 분석도 적지않다.투자 시장에선 지금 당장 밸류에이션을 논하기 어려운 측면이 있지만 뉴미디어 콘텐츠 플랫폼이 중장기적 성장이 기대되는 분야라는 데는 이견이 없다. 콘텐츠 소비가 모바일로 집중되면서 카카오페이지와 네이버웹툰의 플랫폼 경쟁력이 더욱 높아질 것이란 전망이 우세하다. 향후 웹툰과 웹소설뿐 아니라 동영상, 영화, 드라마, 음악, 광고, 상품 등 여러 콘텐츠를 아우르는 종합 플랫폼으로 도약할 것으로 기대된다.특히 업계에선 네이버웹툰과 카카오페이지가 웹툰 및 웹소설이라는 새로운 문화 콘텐츠 영역에서 글로벌 시장을 주도하는 기업으로 자리매김 할 수 있을 것이란 기대감도 나타내고 있다. 웹툰과 웹소설의 경우 우리나라 기업이 주도하는 글로벌 문화 콘텐츠 사업이라는 점에서 더욱 눈길을 끈다.김창권 미래에셋대우 연구원은 ""미국에서 네이버웹툰 플랫폼을 보면 상위권 웹툰 중 2개를 제외하고 현지 작가의 작품""이라며 ""각 나라의 크리에이터가 활용하는 플랫폼이라는 점에서 동영상과 웹툰이라는 차이만 있을 뿐 사업 구조는 유튜브와 유사한 측면이 있다""고 말했다. 김 연구원은 이어 ""스낵컬처라는 문화 현상과 웹툰 플랫폼 경쟁력이 결합하면서 새로운 수요를 창출하고 글로벌 시장으로 확산된다는 점에선 넷플릭스와 비슷하다 볼 수 있다""며 ""네이버웹툰과 카카오페이지의 사업적 성과와 성장이 더욱 기대되는 것도 이 때문""이라고 설명했다.증권업계 관계자는 ""카카오페이지가 내년 좋은 평가를 받으며 IPO에 성공하고 네이버웹툰까지 이어 공모시장에서 활약을 이어갈 경우 모회사인 카카오와 네이버의 기업가치 향상도 기대할 수 있다""며 ""카카오페이지와 네이버웹툰이 자본시장에서 자리잡고 관련 분야 투자 확대에 나선다면 국내 콘텐츠 산업 성장과 관련 기업의 가치 상승에도 역할을 할 수 있을 것""이라고 말했다.김도윤 기자 justice@, 황국상 기자 gshwang@mt.co.kr▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
"한샘, 고덕 그라시움 아파트 입주민 대상 입주 박람회","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 지영호 기자] 한샘 붙박이장.홈인테리어 전문기업 한샘은 오는 9일부터 11일까지 3일간 서울시 강남구 학여울역 세텍 2·3 전시실에서 고덕 그라시움 입주민을 대상으로 입주 박람회를 진행한다.약 1500평 규모 행사장에 100여개의 업체들이 참여하는 이번 박람회에는 가구, 가전 커튼, 블라인드, 입주청소 등 새 아파트 입주에 필요한 상품을 할인된 가격에 구입·계약할 수 있다.한샘은 고덕 그라시움 전용 붙박이장을 선보이는 한편 하반기 출시 예정인 신제품 일부를 먼저 선보인다는 계획이다. 침대, 소파, 식탁 등의 가구와 커튼, 러그 등 패브릭 제품을 최대 20% 할인된 가격에 판매한다. 생활용품 할인율은 최대 65%다.아울러 한샘은 입주민들에게 동별, 층별, 타입별 특성에 맞는 인테리어를 제안한다. 한샘의 공간 전문가 SC(Space Coordinator)는 3D 상담프로그램인 '홈플래너'를 이용해 가구설치 후의 모습을 가상으로 보여준다.지영호 기자 tellme@mt.co.kr▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
"스튜디오드래곤, 2분기 영업이익 107.8억원…전년비 47.3% 증가","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 김현아 기자] 스튜디오드래곤은 2분기 연결 기준 잠정 영업이익이 전년 동기 대비 47.3% 오른 107억8000만원을 기록했다고 8일 공시했다. 같은 기간 매출액은 1282억4000만원으로 72.6% 증가했다. 순이익은 73억4000만원으로 17.4% 줄었다.김현아 기자 jvdith@mt.co.kr▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
"철구, 군복무 중 원정도박 혐의…'해외여행' 어떻게?","




// flash 오류를 우회하기 위한 함수 추가
function _flash_removeCallback() {}

	
	[머니투데이 이재은 기자] [여행 출발 1개월 전까지 해외여행 신청시 가능] /사진=온라인 커뮤니티군복무 중인 BJ철구가 필리핀 마닐라에서 원정도박 의혹에 휩싸인 가운데, 군복무 중인 장병이 어떻게 해외를 나갈 수 있었는지에 눈길이 쏠린다.8일 8일 한 온라인 커뮤니티에는 '철구 필리핀 마닐라 카지노에서 바카라 중'이라는 제목의 글과 함께 한 장의 사진이 공개됐다. 공개된 사진에는 철구(본명 이예준·30)로 추정되는 남성이 다른 남성 및 여성과 함께 도박을 즐기고 있는 모습이 담겨 있다. 작성자는 ""마닐라의 한 카지노다. 철구는 BJ서윤이랑 있다""고 말했다.이 사진이 온라인 커뮤니티에서 확산되자 누리꾼들은 ""군인 신분으로 해외 원정 도박한 것이 아니냐""며 비판했다. 철구는 지난해 10월 입대해 현재 상근예비역으로 복무 중이라는 점에서 이 의혹이 사실이라면 큰 파장을 일으킬 것으로 보인다. ""군복무 중에 해외를 갈 수 있냐""는 의문을 가진 이들도 적지 않다.병무청에 따르면 현역장병의 해외여행은 본인의 휴가 범위에서 '우리나라와 수교를 맺은 국가와 무관주재국 및 겸임국'에 한정해 가능하다. 여행 출발 1개월 전까지 장병 본인이 지휘계통으로 사적용무 해외여행 허가서, 휴가 명령지, 휴가 계획서 등을 제출하면 된다. 이후 소속부대장의 추천을 토대로 장관급 지휘관 및 부서장의 승인이 내려지며, 승인을 받은 후에는 각 지방자치단체 여권계에서 여권을 발급받아 해외여행을 갈 수 있다. 한편 BJ철구는 스타크래프트 프로게이머로 활동하다 2008년 은퇴했다. 이후 유튜브를 비롯한 인터넷 방송으로 10년 넘게 큰 인기를 끌었다. 그는 BJ핵찌가 등장하기 전까지 아프리카TV에서 일일 최대 별풍선 1위를 기록했을 정도로 유명했다. 현재 유튜브 철구 채널의 구독자 수는 약 120만명에 달한다.철구는 선정적이고 폭력적인 방송 내용이나 과한 언행으로 수차례 입길에 올랐다. 앞서 방송통신심의위원회로부터 이용정지 7일의 시정요구를 받기도 했다. 철구는 BJ 외질혜와 2016년 결혼해 슬하에 1녀를 두고 있다.이재은 기자 jennylee11@mt.co.kr▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
	
"
