title,body,label
2년간 닭·오리 100여마리 훔친 범인은 멸종위기 삵,"동영상 뉴스환경부 멸종위기동물 2급으로 지정된 삵 한마리가 18일 경북 포항시 남구 구룡포읍 구평리에 위치한 한 식당'에서 포획됐다. 식당주는 6월과 7월사이 집에서 기르던 토종닭 20여마리가 사라지자 포획틀을 설치한 이후 삵이 잡혔다""고 말했다. 또 ＂삵이 한짓은 나쁘지만 멸종위기동물인 만큼 가게와 멀리 떨어진 곳에 풀어 줄 예정＂이라고 전했다. 2019.7.18/뉴스1 © News1 최창호 기자환경부 멸종위기동물 2급으로 지정된 삵 한마리가 18일 경북 포항시 남구 구룡포읍 구평리에 위치한 한 식당'에서 포획됐다.  2019.7.18/뉴스1 © News1 최창호 기자(포항=뉴스1) 최창호 기자 = 경북 포항에서 멸종위기동물 2급인 삵이 포획됐다.18일 포항시 남구 구룡포읍 구평리의 장어식당을 운영하는 정성태(66)씨에 따르면 지난 5~6월 집에서 기르던 토종닭과 오리 20여마리가 사라졌다.2017~2018년 2년 동안에도 100여마리가 없어졌다.정씨는 길고양이나 야생동물의 소행으로 판단하고 이달 초 닭장 주변에 포획틀을 설치했으며 17일 오전 고양이와 비슷한 동물이 틀에 갇힌 것을 발견했다.정씨는 ""처음에는 고양이인 줄 알았는데 울음소리와 크기 등이 많이 달랐다""며 ""삵이라는 것을 확인하고 포항시에 신고했다""고 말했다.그는 ""그동안 삵이 한 짓이 나쁘지만 멸종위기동물인 만큼 식당에서 멀리 떨어진 곳에 풀어줄 계획""이라고 했다.삵은 고양이보다 몸집이 훨씬 크고 갈색 문양의 반점이 많으며 턱 근육이 발달해 먹잇감을 물어뜯는 힘이 세다.꼬리에는 고리모양의 가로띠가 있으며 이마 양쪽에 흰무늬가 뚜렷한 것이 특징이다.choi119@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
"日 ""한국, 오늘 자정까지 '중재' 응해야""…마지막까지 압박","18일 '제3국 중재위' 답변 시한…청구권협정 준수 요구韓 불응시 대항조치…요미우리 ""ICJ제소 미룰 수도""© News1 이은현 디자이너(서울=뉴스1) 이원준 기자 = 일본 정부는 18일 일제 강점기 강제징용 배상 판결과 관련한 '제3국 중재위원회' 설치에 응할 것을 한국에 재차 요구했다.니시무라 야스토시(西村康稔) 일본 관방 부(副)장관은 이날 오전 정례브리핑에서 ""(한국 측에) 중재에 응하도록 계속 강력히 요구하겠다""며 ""한국 정부는 (한일청구권)협정에서 정한 기한인 오늘 자정까지 중재에 응할 의무가 있다""고 말했다.한일청구권협정에 따른 중재위 설치 '디데이'인 이날까지 한국 정부를 향해 압박 메시지를 던진 것이다.1965년 체결된 한일청구권협정 3조는 협정의 해석·이행 과정에서 분쟁 발생시 양국 간 외교적 해결(1항), 중재위 구성(2항), 제3국 참여 중재위 구성(3항)을 규정하고 있다. 일본 정부는 지난달 19일 한일청구권협정이 정한 마지막 중재 방법인 제3국을 통한 중재위 구성을 한국 측에 제안했다.이에 따라 한국 정부의 답변 시한(요청 후 30일)은 이날 자정까지이며, 청구권협정을 준수해 이에 응해야 한다는 것이 일본 정부의 입장이다.한국 정부는 그러나 지난 16일 일본의 중재위 제안에 대해 ""수용할 수 없다""는 입장을 내놨었다.일본 정부는 한국이 중재위 구성에 응하지 않을 경우 애초 예고했던 대로 국제사법재판소(ICJ) 제소 등의 추가 조치에 돌입할 것으로 알려졌다.NHK는 이날 ""일본이 요구하는 중재위원회 개최 절차의 최종기한이 18일""이라며 ""그러나 한국이 응하지 않을 것으로 전망되고, 이에 일본 정부는 문제 해결의 대응책을 거듭 요구하면서 대항 조치의 실시와 ICJ 제소도 검토할 태세다""라고 보도했다.중재위 설치 시한을 넘기더라도 일본이 곧바로 대응 조치에 나서지는 않을 것이란 전망도 나온다. 요미우리신문은 이날 일본 정부는 한국이 시한까지 응하지 않더라고 ICJ 제소는 미루고, 대신 문제 해결을 계속 요구할 방침이라고 전했다.신문은 다만 한국의 강제징용 피해자가 일본 기업 압류 자산을 현금화하는 절차에 착수하면 일본 정부가 ICJ 제소 등 대항 조치에 나설 것으로 전망했다.한국 대법원은 작년 10월부터 일본제철·미쓰비시(三菱)중공업 등 일본 기업들을 상대로 한국 내 강제징용 피해자들에 대한 손해배상을 명령하는 판결을 잇달아 내렸다.그러자 일본 정부는 징용 피해자 등에 대한 배상문제는 1965년 한일청구권협정 당시 한국 측에 제공된 총 5억달러 상당의 유무상 경제협력을 통해 ""모두 해결됐다""며 한국 대법원의 관련 판결을 ""국제법 위반""으로 규정하고 한국 정부의 대책 마련을 요구해왔다.그러나 한국 정부는 그동안 강제징용 배상 판결과 관련한 일본 측의 외교적 협의 및 중재위 설치 요구 등을 거부해왔다. 외교적 협의와 중재위 설치 모두 한일 양국의 동의를 필요로 한다.일제강제동원 피해자인 김용화(왼쪽 두번째), 김한수 할아버지가 지난 4월4일  서울 서초구 서울중앙지방법원 앞에서 열린 '일제강제동원 사건 추가소송 제기 기자회견'을 마치고 소장 제출을 위해 법원으로 향하고 있다. 2019.4.4/뉴스1 © News1 황기선 기자wonjun44@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
"한국지엠(GM), 7년 연속 KSQI 고객접점 부문 1위 '기염'","고객 만족을 위한 다방면 정책의 결실© 뉴스1(서울=뉴스1) 김수정 기자 = 한국지엠(GM)이 한국능률협회컨설팅의 KSQI-MOT 조사에서 국산 자동차 판매점 부문 7년 연속 1위를 달성했다. ‘평생고객 창출’ 이라는 전사적인 목표 아래 지속적으로 고객만족을 추구해온 결과로 볼 수 있으며, 향후 행보를 지켜볼 만하다.한국지엠(GM)은 100년 전통 글로벌 쉐보레 브랜드로, 최고의 제품 디자인과 서비스, 안전, 품질을 지향하는 세계적인 자동차 회사로 새롭게 도약하고 있다. 또한 국내 자동차 업계의 핵심 일원으로서 수출 및 고용, 협력업체 지원 등을 통해 한국 경제와 산업발전에 이바지하고 있다.한국지엠(GM)은 전 세계 GM네트워크와 연계하여 GM의 제품 개발 및 기술 전략에서 중요한 역할을 담당하고 있으며, 한국지엠의 제품은 뛰어난 품질과 디자인을 바탕으로 GM 네트워크를 통해 전 세계 시장으로 수출되고 있다. 한국지엠의 제품 라인업은 쉐보레 제품과 경상용차 '다마스'와 '라보'로 구성돼 있으며, 한국지엠에 관한 더 많은 정보는 한국지엠 홈페이지를 통해 확인할 수 있다.올해 한국지엠(GM)에서는 내부 역량 강화에 주안점을 두고 각종 교육 프로그램을 운영하고있다. 작년에는 카매니저의 전문성 강화에 힘을 쏟았다면, 올해는 '회복탄력성'을 주제로, 고객과의 접점에 위치한 카매니저들의 정신건강을 케어하는 교육을 실시한다. 수많은 선택과 거절을 직접 경험하게되는 카매니저의 정신건강은 고객만족과 밀접한 관계가 있기 때문이다. 앞으로도 단편적인 고객만족만을 추구하지 않고 다방면으로 접근하여 더욱 풍부한 의미의 고객만족을 실현할 수 있는 교육을 개발할 예정이다.아메리칸정통 픽업트럭 ‘콜로라도’와 슈퍼 에스유브이(SUPER SUV) ‘트래버스’의 출시를 앞두고 내부직원 교육을 실시했다. 이번 교육은 두 차량의 우수성을 내부에서 외부로 전파한다는 목표로 실시됐으며, 하반기에는 고객들에게 보다 전문적인 상담을 제공할 수 있도록 시승을 포함한 카매니저 교육을 진행할 예정이다. 따라서, 2019년 하반기에 쉐보레 전시장을 찾는 고객들은 긍정성과 전문지식으로 무장된 쉐보레 카매니저를 통해 ‘콜로라도’와 ‘트래버스’를 더욱 다채롭게 경험해 볼 수 있다.하반기에는 그뿐만 아니라 아메리칸 정통 픽업트럭과 슈퍼 에스유브이(SUPER SUV)를 소개한다는 목표 아래 전 대리점이 참여하는 카매니저 고객 상담 콘테스트(콜로라도, 트래버스6포지션 경연대회)를 대대적으로 진행할 예정이다. 차량에 대한 돌발 질문에 대처할 수 있도록 두 차량의 기능 및 디자인, 역사까지 폭넓게 학습한 카매니저들이 해당 콘테스트에 참여할 예정이기에 차량에 큰 관심을 갖고있는 고객이라면 한껏 기대해도 좋다는 후문이다.한편, 한국지엠(GM)은 협력업체와의 동반성장은 물론, 지역 사회를 위한 사회공헌 활동도 펼쳐 나가고 있다. 그중에서도 사내 사회봉사단의 역할이 눈에 띄는데, 한국 지엠(GM)의 사내 사회봉사단은 임직원 및 가족, 각 부서, 사회 동호회 등 다양한 봉사팀으로 구성되어 있다. 현재 1300여명의 임직원이 다양한 자원봉사에 참여하고 있으며, 지난 2005년 사회봉사단 발족 이후 지역의 소외된 이웃을 위해 연탄 배달과 김장나눔, 헌혈봉사를 비롯해 생필품 기증, 장애인 나들이, 보육원 선물 전달, 무료 급식 등을 진행해 오고 있다.한국지엠(GM)의 이 봉사단은 사회복지분야뿐만 아니라 환경 캠페인 등도 진행해 매년 1만 시간 이상의 다양한 봉사 활동을 펼쳐오고 있다. 올해는 지역 아동 및 청소년을 서울국제모터쇼에 초청하여 미래 자동차 산업 및 기술에 대한 호기심과 궁금증을 해소해주는 기회를 제공했다.또한, 최근 한국지엠(GM)은 쉐보레 홈페이지에서 ‘더 뉴말리부 시승 이벤트’를 진행한다. 6월 17일부터 7월 31일까지 진행되는 이번 이벤트는, 시승 신청만 해도 추첨을 통해 아이패드 미니 5세대(3명), 몽블랑 비즈니스 카드 홀더(5명), 갤럭시버즈 무선 블루투스 이어폰(30명) 및 신세계 상품권 3만원권(50명) 등을 증정한다. 이와는 별도로, 8월 7일까지 시승을 완료한 고객에게는 다이슨 공기청정 냉온풍기(1명), 네스프레소버추오 플러스(3명), GS칼텍스 주유상품권 5만원권(10명)등 푸짐한 선물을 추첨을 통해 증정한다. 보다 자세한 내용은 쉐보레 홈페이지를 통해 확인 가능하다.nohsm@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
'우산이 이 정도는 되야죠',"(포항=뉴스1) 최창호 기자 = 경북 포항시 전역에 장마전선의 영향으로 굵은 빗줄기가 쏟아진 18일 오후 남구 형산강 교차로에서 대형 그늘막 우산 밑에서 시민이 비를 피하고 있다. 2019.7.18/뉴스1choi119@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
인사하는 인재근·진선미,"(서울=뉴스1) 김명섭 기자 = 인재근 국회 여성가족위원장과 진선미 여성가족부 장관이 18일 서울 여의도 국회 의원회관에서 열린 가족정책으로서의 기본소득제 거버넌스 세미나에서 인사를 하고 있다. 2019.7.18/뉴스1msiron@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
"경기도교육청·서대문구, 근현대 체험학습 지원 업무협약","이재정 교육감과 문석진 서대문구청장이 업무협약을 맺은 뒤 기념촬영을 하고 있다. (경기도교육청 제공)© 뉴스1(경기=뉴스1) 이윤희 기자 = 경기도교육청은 18일 서대문형무소역사관에서 서대문구청과 경기도 내 학생들이 서대문구 근현대사 문화유산을 활용해 체험학습을 지원하는 ‘독립과 민주의 근현대사 체험’ 업무협약을 체결했다.이날 협약식에는 이재정 경기도교육감과 문석진 서대문구청장, 최종선 교육과정국장과 박경목 서대문형무소역사관장 등이 참석했다.업무 협약 체결에 따라 양 기관은 Δ서대문구 근현대사 관련 문화유산의 체험학습 콘텐츠 발굴 Δ숙박형 체험학습 추진을 위한 서대문 관내 시설 활용 Δ서대문형무소역사관 및 일대 역사문화벨트 홍보 등에 상호 협력하기로 했다.이재정 교육감은 협약식에서 “서대문형무소는 독립과 민주주의 실현을 위해 고통을 겪었던 역사적 장소”라면서 “경기 학생들이 과거가 아니라 오늘을 바라보고 내일을 계획할 수 있는 역사의 현장에서 저마다 체험 프로그램으로 자신을 발견하고 행동으로 실천하는 계기를 만들 것”이라고 말했다.lyh@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
[광주세계수영]남부대에 긴급 이동 통역단 운영…15명 구성,"광주세계수영대회 긴급 이동 통역단 모습 /© 뉴스1(광주=뉴스1) 박중재 기자 = 2019광주세계수영선수권대회 조직위원회는 긴박한 외국어 통역이 필요한 상황에 능동적으로 대처하기 위해 이동 통역 서비스단을 운영한다고 18일 밝혔다.경영, 다이빙, 수구 경기장이 모여 있는 남부대 시립국제수영장 일원에서 운영되는 이동 통역 서비스단은 주부, 대학생, 직장인 등 15명의 외국어 우수 자원 봉사자로 구성됐다.통역 서비스단은 평상시 남부대 시립 국제수영장 일대를 5인 1조로 순회하면서 경기장을 찾은 외국인들의 경기관람 안내 및 선수단에 대한 통역 지원을 주 업무로 한다. 경기장과 행사장 등 주요 장소와 각종 문화 행사에 외국어 통역이 긴급히 필요한 현장을 지원한다.조직위는 이동 통역 서비스단을 대상으로 대회 일정과 국제 에티켓 등에 대한 경기장 교육을 실시했고, 외국인의 여러 가지 요구사항에 발 빠르게 대처할 수 있도록 준비했다.조직위 관계자는 ""총 832명의 외국어 통역 자원 봉사자들이 훌륭하게 기능을 수행해 주고 있다""며 ""경기장을 방문한 외국인이 통역서비스가 필요할 때 인력지원상황실로 연락해 이동 통역 서비스단을 찾으면 경기관람 안내 등에 도움을 받을 수 있다""고 말했다.being@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
"전략硏 ""北,'한미훈련-실무협상' 연계는 시간벌기·美기선제압""(종합)","""북미,협상 초반부터 비핵화 정의 등 디테일의 '함정' 빠질 수도""""남북관계, 북미간 비핵화 구도를 비등점까지 끌어올리는 게 초점""© News1 김일환 디자이너(서울=뉴스1) 서재준 기자,나혜윤 기자 = 국가정보원 산하 국가안보전략연구원(전략연)은 18일 북한이 북미 비핵화 실무협상 재개에 앞서 한미 연합군사훈련 문제를 언급한 것은 미국의 새로운 계산법인 '핵동결 입구론'에 대한 분석과 대응책 마련을 위한 시간 벌기 및 기선제압이라고 분석했다.또한 실무협상이 진행될 경우 북미는 초반부터 비핵화의 정의, 핵시설 및 무기의 신고·검증 문제 등 '디테일의 함정'에 봉착할 소지가 있어 협상이 난항을 겪게될 것이라고 전망했다.전략연은 이날 세종문화회관에서 북한 정세 브리핑을 통해 북한이 '동맹 19-2' 훈련을 북미 실무회담과 연결시킨 것은 지난 2월 하노이 북미정상회담 결렬에 대한 충격의 전철을 밟지 않기 위해 치밀한 사전준비가 필요하고, 미국의 양보안을 얻기위한 새로운 협상카드를 만들기 위함이라고 분석했다.성기영 전략연 책임연구위원은 ""북한도 (한미의) 훈련을 유예하지 못할 것이라는 걸 잘 알고 있다. 그 상황에서 연계했다는 것은 모종의 의도가 있다고 보여진다""며 사견을 전제로 ""북미정상회담 또는 실무회담을 앞두고 다시 한 번 미국에게 끌려가지 않겠다는 메시지를 주려하는 게 반영됐을 것""이라고 말했다.이기동 전략연 부원장은 ""(북한 외무성 언급을) 정확하게 보면 연계하겠다는 게 아니라 실무협상에 영향을 미칠 수 있다고 했다""며 ""영향이라는 중간 매개어가 들어가있고 이것은 조건과 상황 변화에 따라서 언제든지 입장 변화의 가능성이 있다는 것을 열어놓은 것이다. 전략 및 전술적 운신의 폭을 만들어 놔야 하기 때문""이라고 덧붙였다.또한 전략연은 북한의 갑작스런 한미 군사훈련 언급에 대해 '북중 공조' 가능성을 제기했다.김일기 연구실장은 ""시진핑 중국 국가주석의 대북 안전보장 약속이 실제 정책으로 구현될 여지가 존재한다""며 ""최근 북한의 한미연합훈련 중단 공세도 이런 맥락에서 중국과의 사전 조율 결과일 가능성도 조심스럽게 보고 있다""고 말했다.남북관계의 진전 전망에 대해선 북한은 '선 북미관계, 후 남북관계'의 프레임을 고수할 것이라는 전망을 내놨다.성 책임연구위원은 ""북미가 교착 단계에 있을 땐 남북관계로 끌어가야 하고, 동력이 떨어졌을 땐 '점프 스타트' 방식으로, 북미 협상이 궤도에 올라 구체적인 협상이 진행된다면 촉진시키는 역할을 해야 한다""며 ""남북·북미관계는 하나의 모습으로 정의하기 보다 당시 상황과 여건에 맞게 심층적으로 운영해 나가는 역할이 중요하다""고 말했다.그는 ""지금은 물을 끓이는 단계가 아닌가 싶다. 일단은 북미간 비핵화 구도를 비등점(끓는점)까지 끌어올리는게 초점""이라며 ""북미관계를 궤도 위에 올려놓는 것이 남북관계를 (성공적으로) 이끌어 갈 마중물 역할이 될 것""이라고 덧붙였다.북미정상회담 성사 여부에 대해선 실무회담의 진척과 관계없이 김정은 북한 국무위원장과 도널드 트럼프 미국 대통령의 정치적 이해관계 때문에 개최될 것으로 내다봤다.최용환 안보전략연구실장은 ""실무협상이 잘 된다면 성과를 자랑하기 위해서 (열리고), 잘 되지 않는다면 돌파구라는 명목에 의해서 전략적으로 연말이 될 수도 있을 것""이라며 ""정치적·전략적 판단에 의해 결정될 수밖에 없고, 현재로선 지켜본다는 (전망이) 솔직한 대답""이라고 말했다.이기동 부원장도 ""두 정상은 각자의 이해관계가 있고 트럼프 대통령에게는 업적을 홍보할 수 있는 기회이기 때문에 만날 수 있을 것""이라고 전망했다.한편 최근 제기된 김여정 노동당 제1부부장의 위상 변화 여부에 대해 전략연은 ""직책과 관계없이 김정은 국무위원장에게 수시로 보고하고 특정 포지션에 연연하지 않는 '올라운드 플레이어'로서의 역할을 광폭적으로 수행하고 있는 것으로 보인다""라며 ""공식적 지위보다 '백두 혈통'이라는 인격적 지위에 기초한 실질적 위상이 증대된 것으로 추정되며 김 위원장의 친동생으로서 김 위원장의 심리적 안정 유지에 기여하는 역할도 있을 것""이라고 분석했다.freshness410@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
WHO '에볼라 비상사태' 선포 …지난해 이후 1676명 사망,"콩고 동부 최대도시 '고마'서도 감염자 발생지난 15일(현지시간) 아프리카 콩고민주공화국 북키토주 주도 고마에 있는 아피아 힘비 보건소에서 한 남성이 에볼라 백신을 맞고 있다. ©AFP=뉴스1(서울=뉴스1) 한상희 기자 = 세계보건기구(WHO)는 17일(현지시간) 콩고민주공화국에서 발생한 에볼라로 인해 '국제적 보건 비상사태'를 선포했다.WHO가 전염병에 대해 비상사태를 선포한 건 2009년 신종 플루, 2014년 에볼라, 2016년 지카 바이러스 등에 이어 이번이 다섯 번째다.CNN과AFP통신에 따르면 테드로스 아다놈 게브레예수스WHO사무총장은 이날 성명을 통해 ""콩고와 이 지역(아프리카)에서 에볼라가 확산될 위험이 여전히 매우 높다""면서 ""이제 국제사회가 콩고 사람들과 연대해야 할 때""라고 밝혔다.그는 ""고마 환자는 에볼라 확산 가능성을 높이는 징후""라면서도 ""전 세계로 에볼라가 확산될 위험은 낮다""고 덧붙였다.이번 발표는 이번주 콩고 동부 최대 도시 고마에서 에볼라 바이러스 사망자가 나온지 수일 만에 나왔다.지난해 8월 이후 에볼라로 콩고에서만 1676명이 숨졌는데도 조치를 취하지 않던WHO가 한 명이 확진 판정을 받자마자 서둘러 비상사태를 선포한 건 아프리카 그레이트 레이크 지역으로 통하는 '관문'인 고마에서 사망자가 나왔기 때문이다.이전까진 콩고 외딴 지역을 중심으로 에볼라가 확산됐었다.테드로스 총장은 이 환자를 '잠재적인 게임 체인저'로 지칭했다. 감염자는 에볼라로 가장 큰 피해를 입은 부템보에서 고마로 여행한 기독교 복음주의 전도사로 알려졌다.WHO는 앞으로 6개월간 유엔에 7억달러(약 8244억원)를 요청할 예정이다.하지만WHO의 발표에 콩고 정부는 탐탁치 않은 시선을 보내고 있다.콩고의 올리 일룽가 칼렝가 보건부 장관은 ""WHO의 결정을 받아들인다""면서도 ""돈을 모으는 기회로 사용하길 원하는 집단으로부터 압력을 받은 결과가 아니길 바란다""고 지적했다. 그러면서 ""인도주의적 행위자들이 에볼라 사태를 대처하는 데 있어 투명성과 책임감이 높아지길 바란다""고 목소리를 높였다.에볼라 바이러스가 유발하는 에볼라 출혈열은 전염성이 강하고 평균 치사율이 50%에 달해 지난 2014년 서아프리카를 초토화키기도 했다. 야생동물로부터 인간에게 전염되며 감염자의 혈액과 체액, 분비물 등을 통해 확산된다.지난해 이후 북키부, 이투리 등 피해지역 주민 약 16만명이 에볼라 백신을 맞았지만, 만성적인 지정학적 불안과 보건 종사자에 대한 신뢰 부족으로 인해 에볼라 종식에 차질을 빚고 있다.지난 5월 16일(현지시간) 콩고 부템보에서 콩고 보건부 직원들이 에볼라 바이러스 희생자가 담긴 관을 운반할 준비를 하고 있다. ©AFP=뉴스1angela0204@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
"정읍시, 교통약자 편의 위한 전기저상버스 시범 운행","전북 정읍시가 친환경적 대중교통 체계 구축과 교통약자 편의 개선을 위해 전기저상버스를 도입하고 시범 운행을 실시했다.  유진섭 시장이 전기저상버스를 살펴보고 있다. /© 뉴스1(정읍=뉴스1) 박제철 기자 = 전북 정읍시가 친환경적 대중교통 체계 구축과 교통약자 편의 개선을 위해 전기저상버스를 도입하고 시범 운행을 실시했다고 18일 밝혔다.47인승 대형 전기저상버스는 277번과 277-1번 버스가 주행하는 시내순환 노선인 수성동지구 제일아파트~정읍역~샘고을 시장~학산고~중앙로 등 20㎞ 구간을 운행했다.이날 유진섭 정읍시장을 비롯해 관계공무원들은 버스에 승차해 도로가 협소한 구간과 급커브 구간의 주행 가능 여부를 확인하고 버스 승하차 장치가 현지 승강장에서 문제없이 작동하는지를 파악했다.전기저상버스의 도입 비용이 비싸다는 단점이 있으나 연비 비용을 연 2000만원 정도 절감할 수 있어 장기적으로 볼 때 효율적이다.시는 앞으로 정식 운행을 위해 올해 연말 예산을 확보하고 내년 초부터 전기저상버스를 본격적으로 운행한다는 방침이다.유진섭 시장은 “시범운행을 통해 발견된 문제점을 보완해 나가겠다”며 “전기저상버스 도입을 통해 미세먼지를 줄임은 물론 교통약자의 편의도 개선해 나가겠다”고 밝혔다.jcpark@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
대화하는 인재근·진선미,"(서울=뉴스1) 김명섭 기자 = 인재근 국회 여성가족위원장과 진선미 여성가족부 장관이 18일 서울 여의도 국회 의원회관에서 열린 가족정책으로서의 기본소득제 거버넌스 세미나에서 대화를 하고 있다. 2019.7.18/뉴스1msiron@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
제5호 태풍 다나스 내습 대비하는 해경,"(포항=뉴스1) 최창호 기자 = 18일 경북 포항해양경찰서 포항파출소 직원들이 제5호 태풍 다나스가 북상하자 연안구조정을 타고 동빈내항을 순찰하고 있다. 2019.7.18/뉴스1choi119@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
큰 웃음으로 인사하는 인재근·진선미,"(서울=뉴스1) 김명섭 기자 = 인재근 국회 여성가족위원장과 진선미 여성가족부 장관이 18일 서울 여의도 국회 의원회관에서 열린 가족정책으로서의 기본소득제 거버넌스 세미나에서 인사를 하고 있다. 2019.7.18/뉴스1msiron@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
"무역위, 전기프라이팬 특허권 침해 조사 개시","中·인니·브라질산 비도공지 부정 판정도(세종=뉴스1) 한종수 기자 = 산업통상자원부 무역위원회는 18일 제390차 회의를 열어 국내 한 중소기업에서 신청한 전기프라이팬에 대한 특허권 침해 여부를 조사하기로 결정했다고 밝혔다.무역위에 따르면 전기프라이팬을 만드는 디앤더블유는 국내업체 2곳을 상대로 자사가 보유한 특허권을 침해했다는 내용의 불공정무역행위 조사신청서를 최근 제출한 바 있다.이 업체는 '절전형 열산화 공기순환식 전기프라이팬' 특허권을 보유하고 있다. 이 특허권은 팬과 배기 분산 안내판의 통기구멍을 통해 구이판 상부에 에어커튼을 형성해 구이판 기름과 연기가 외부로 새는 것을 막고 전력 소모를 최소화한 기술이다.하지만 조사대상 국내 2개 업체가 자사의 특허권을 침해한 전기프라이팬을 해외에서 수입, 국내에 판매하는 방식으로 불공정무역행위를 하고 있다는 것이 디앤더블유의 주장이다.무역위는 조사신청서를 검토한 결과 조사대상 물품이 조사신청일 기준 1년 이내에 수입된 사실이 있고, 신청인의 특허권을 침해할 가능성이 있다고 판단해 불공정무역행위 조사를 개시하기로 결정했다.불공정무역행위 조사는 개시 후 통상 6~10개월 동안 서면조사, 현지조사, 기술설명회 등 조사 절차를 거쳐 불공정무역행위 여부를 판정한다.이날 무역위는 또 중국·인도네시아·브라질산 비도공지의 덤핑수입에 따른 피해를 주장하며 덤핑방지관세 부과 조사를 요구한 한국제지의 신청 건에 대해 국내 산업에 실질적인 피해가 없다고 최종 판정했다.비도공지(Uncoated Paper)는 복사·인쇄 용지로 사용되는 코팅이 안 된 종이를 뜻한다. 국내시장 규모는 2018년 기준 약 3000억원이며, 이 중에 중국·인도네시아·브라질 제품이 40%를 차지한다.jepoo@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
"대전시, 6·25전쟁 대전지구전투 전승기념식 개최","대전에서 치른 최초의 방어전투…미군 1150명 피해허태정 대전시장이 미8군 관계자 등과 관련 전시물을 둘러보고 있다. © 뉴스1(대전·충남=뉴스1) 박종명 기자 = 대전시는 18일 오전 11시 시청 2층 로비에서 6·25전쟁 당시 대전지구전투에서 희생된 미군 전사자를 추모하는 제7회 대전지구전투 전승기념식을 개최했다.기념식은 허태정 시장과 미8군 부사령관 패트릭J. 도나호 육군 소장을 비롯해 김태업 미8군 부사령관, 양철순 6·25참전유공자회장, 김종천 대전시의회 의장, 설동호 대전시교육감 등이 참석했다.대전지구전투는 1950년 6·25전쟁 발발 후 7월 16일부터 21일까지 미 육군 제24사단이 북한군 제105전차사단과 맞서 대전지역에서 치른 최초의 방어전투다.당시 미군은 1150명의 인명 피해와 막대한 장비 손실을 입었지만 북한군 남하를 지연시켜 낙동강 방어선 구축에 기여한 전투라는 평가를 받고 있다.허태정 시장은 ""6·25전쟁의 흐름을 뒤바꾼 전투는 맥아더 장군의 인천상륙작전이라고 하지만 대전지구 전투도 그에 못지않은 역사적 의미를 갖고 있다""고 말했다.kt0319@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
